"gene"	"log2FC"	"pval"	"adjp"
"MT1X"	"-0.10347275874737"	"0.00698108203134938"	0.0135084612459612
"SLC11A2"	"-0.177674955523571"	"0.00698108203134938"	0.0135084612459612
"BBS2"	"-0.128495196463736"	"0.00699526738414552"	0.0135306757368507
"DSTYK"	"-0.178374060686324"	"0.00700947861865186"	0.0135529230964424
"TMEM30A"	"0.0584654725522563"	"0.00703797889571999"	0.0136027706477556
"CRTAM"	"0.165436714376048"	"0.00708092444375717"	0.0136804882455285
"HIST1H1C"	"-0.186931417858198"	"0.00710968537481793"	0.0137307514458839
"SLC30A7"	"-0.123597918916528"	"0.00713855114143637"	0.0137811782359956
"SPPL2A"	"0.0665661315533669"	"0.0071675220728091"	0.0138317690618021
"STX11"	"-0.176258129921948"	"0.00719659849894705"	0.0138825243701246
"CD1C"	"-1.06509609933514"	"0.00727382846041344"	0.0140260948184225
"KLHL20"	"0.0912814357499585"	"0.00729920154538428"	0.0140695977379623
"EME2"	"-0.257661434989505"	"0.00734357465864575"	0.0141496765957419
"GLUL"	"0.129349315463978"	"0.00740311522779756"	0.0142534189258828
"ZFC3H1"	"-0.135570781229479"	"0.00740311522779756"	0.0142534189258828
"GON4L"	"0.0604449166526778"	"0.00746308845499963"	0.0143633583885757
"TBC1D2B"	"0.119204467876469"	"0.00749323815936491"	0.0144102949915968
"CLEC4E"	"-0.6403547069688"	"0.00751787075671021"	0.0144521097329225
"IGFLR1"	"-0.100034884231248"	"0.00753866753263963"	0.0144865213208849
"CCNT2"	"-0.0993239573288124"	"0.0075538654448463"	0.0145101516724736
"AKAP11"	"-0.174692753719444"	"0.00758434370653616"	0.0145631044990763
"DNAH1"	"-0.224211858514012"	"0.00759962414140229"	0.0145868457234437
"CPT1A"	"0.0644805105679478"	"0.00764563117547423"	0.014669523260346
"PPP6R2"	"-0.0950902002227822"	"0.00766102223956752"	0.0146877858345407
"ITGAE"	"-0.100607855214151"	"0.00766102223956752"	0.0146877858345407
"TMEM135"	"0.0912819609842244"	"0.0076764410682814"	0.0147117081316259
"DSTN"	"-0.164843860136044"	"0.00772286457270489"	0.0147893447904555
"CLDND2"	"-0.21277393005422"	"0.00772286457270489"	0.0147893447904555
"PAPOLG"	"0.114376889538576"	"0.0077695395109168"	0.0148730335375453
"ENOSF1"	"0.0763203447732716"	"0.00778515389973184"	0.0148972225732436
"PTGER2"	"0.0808249963931614"	"0.00783216590195033"	0.01498145079983
"RERE"	"-0.162329001465142"	"0.00786364836837759"	0.0150359209245507
"TBC1D23"	"-0.101292039037022"	"0.0078794320718925"	0.0150603436085618
"RGS19"	"0.0766050922696268"	"0.00791108463807867"	0.0151150669823031
"PTAFR"	"-0.708341468951828"	"0.00791855272743531"	0.0151235588937119
"SEC14L1"	"-0.129612043944346"	"0.00792695358832933"	0.0151338251331387
"SMURF2"	"0.131575042815847"	"0.00795877704248949"	0.0151887839628128
"PGM1"	"0.0838859960019343"	"0.00797473163429468"	0.015213427778315
"TOP3B"	"0.146811101745505"	"0.00799071486126837"	0.0152381074098606
"ZNF333"	"-0.142214476258392"	"0.00800672676749043"	0.0152628229005286
"SGK1"	"-0.704874075806705"	"0.00802173514835311"	0.0152856073188809
"REC8"	"-0.148491319238765"	"0.0080388367942635"	0.0153123616317235
"ASGR1"	"0.318846766155845"	"0.00807995807643162"	0.0153848307188089
"DYRK1A"	"0.0696895827448585"	"0.00816843292378649"	0.0155473749942085
"ZNF335"	"0.10346673188345"	"0.00818476322615652"	0.0155725316307474
"SEC24B"	"-0.139805359589572"	"0.00820112274086685"	0.0155858723213587
"DZIP3"	"0.111940392383486"	"0.00820112274086685"	0.0155858723213587
"ANKRD52"	"-0.142127544284818"	"0.00823392958644095"	0.0156422771710511
"PTGDR"	"0.0872542179639606"	"0.00828336006833319"	0.015730207692408
"SREBF2"	"0.0845846287887082"	"0.00831646105675388"	0.0157870733229157
"ARAP1"	"0.0706273204647835"	"0.00834968033320219"	0.0158321080465039
"INAFM1"	"0.186132301507712"	"0.00834967818343873"	0.0158321080465039
"PDE4DIP"	"-0.150027744070022"	"0.00834968033320219"	0.0158321080465039
"ZC3H4"	"0.0776733863755061"	"0.00838301825947065"	0.0158892979666056
"SMPD3"	"0.466816280923167"	"0.00843743566756133"	0.0159863837913416
"HECTD3"	"0.116659381316467"	"0.0085006406122624"	0.0161000395087227
"IQSEC1"	"-0.0912094854156917"	"0.0085515003609638"	0.0161902364896067
"LPIN1"	"0.0877252841838151"	"0.00860263199678005"	0.0162808797759719
"USP8"	"-0.0914446451285976"	"0.00868845895904563"	0.0164370921759252
"CFP"	"-0.493948048785618"	"0.00873069687810108"	0.0165107545498153
"HSP90AA1"	"0.0570017844354336"	"0.00874032171167573"	0.016516467397734
"ADAM9"	"-0.243664488358321"	"0.00873978240615781"	0.016516467397734
"PIP4K2A"	"0.058026913818413"	"0.00880990231943998"	0.0166416659372503
"CLSTN1"	"0.0739183099063226"	"0.00882737461614952"	0.0166683759267572
"ID3"	"-0.82772092236325"	"0.00883284829198862"	0.0166724177949159
"RPS2"	"0.0218521681265127"	"0.00886241211045246"	0.0167156053455819
"RASA2"	"0.064248952063325"	"0.00886241211045246"	0.0167156053455819
"BPTF"	"0.0430196416257214"	"0.00887997740173875"	0.0167361141535408
"AC118549.1"	"-0.12946157591614"	"0.00887997740173875"	0.0167361141535408
"WDR37"	"0.0842549248201232"	"0.00889757378500121"	0.0167503440243041
"ZNF266"	"-0.102926478248981"	"0.00889757378500121"	0.0167503440243041
"TOM1L2"	"-0.15453296452532"	"0.00889757378500121"	0.0167503440243041
"RNF34"	"0.0901634496467435"	"0.00905734814353582"	0.017044716107587
"SUPT3H"	"-0.116086176301448"	"0.00911117271487972"	0.0171395584504808
"CCDC84"	"-0.142869784538394"	"0.0091291775892141"	0.0171669722937026
"ETFDH"	"-0.155842301546019"	"0.00916528264980699"	0.0172154501743652
"WDR91"	"0.158900729272209"	"0.00916528207272557"	0.0172154501743652
"FCRL1"	"-Inf"	"0.00917876980173325"	0.0172343117673685
"CLK2"	"0.0899678893018767"	"0.00923787535765365"	0.0173322777715617
"SNRNP200"	"-0.0844414341793913"	"0.00923787535765365"	0.0173322777715617
"TBC1D25"	"0.134704248223928"	"0.0092561035197643"	0.0173599661814252
"RFX7"	"-0.166769285801897"	"0.00927436377201646"	0.0173876939983607
"BTBD9"	"-0.116592049470821"	"0.00929265616254787"	0.0174154612682894
"PIP5K1A"	"-0.146734160290551"	"0.00931098073955156"	0.0174432680371674
"B4GALT1"	"-0.123764071583833"	"0.00934772664602483"	0.0174990002557695
"HDAC6"	"-0.129411755011844"	"0.00934772664602483"	0.0174990002557695
"PHF21A"	"-0.0919695464380919"	"0.00953340382637269"	0.0178332408150771
"STK38L"	"0.101615080892445"	"0.00953340382637269"	0.0178332408150771
"HSPA8"	"-0.0264254897123177"	"0.00958974471224275"	0.0179319263740704
"NOP53"	"0.0588400829657596"	"0.00962747004667177"	0.017995741843592
"NSRP1"	"0.0623026547037582"	"0.00964638228445648"	0.0180109011522401
"SAR1B"	"-0.0888006582984433"	"0.00964638228445648"	0.0180109011522401
"ARL8B"	"0.0896083474762286"	"0.00964638228445648"	0.0180109011522401
"RBL2"	"-0.0692522300670381"	"0.00966532763493647"	0.0180328119470169
"PPP2R5E"	"0.0749699005621043"	"0.00966532763493647"	0.0180328119470169
"CNOT1"	"-0.0943934159870432"	"0.00968430614741796"	0.0180614837246028
"GATA3"	"0.0850142476732627"	"0.00981808842432082"	0.018290531954731
"TM4SF19"	"-0.321213548958077"	"0.00981708416249612"	0.018290531954731
"EED"	"-0.0831542597332976"	"0.00983733401456412"	0.0183127446002418
"INTS4"	"-0.136815224642024"	"0.00983733401456412"	0.0183127446002418
"NUMA1"	"-0.117083240367562"	"0.00985661321308809"	0.0183349867206644
"ZFYVE28"	"-0.135485005516003"	"0.00985661321308809"	0.0183349867206644
"STK17A"	"0.0575038810756461"	"0.00993406708818433"	0.0184721946375829
"CCNL1"	"-0.0961442306686539"	"0.00995351507724955"	0.0185014799020447
"MXRA7"	"0.20595780417507"	"0.0100120626953051"	0.0185964862985207
"PYROXD1"	"-0.130666295913228"	"0.0100120626953051"	0.0185964862985207
"KMT2A"	"-0.0894148140320767"	"0.0100906032494179"	0.0187354110815101
"AP1S2"	"0.0743938161440861"	"0.0101300788902291"	0.0188017271276163
"HHEX"	"-0.242920154205388"	"0.010158055097111"	0.0188466586037646
"DENND2D"	"0.126162999973086"	"0.010169691979959"	0.0188612529787745
"NCALD"	"0.0907510859972652"	"0.0102094429245528"	0.0189279590469285
"STEAP4"	"-2.69636292040315"	"0.0102140092924808"	0.0189294088480878
"SMC6"	"0.0935504947327347"	"0.0103698334022724"	0.0192039639682216
"ATRIP"	"-0.124835605498518"	"0.0103900390592551"	0.0192342617965929
"HDDC2"	"-0.0993975607833789"	"0.0104508663917203"	0.0193325568385299
"PTRH1"	"-0.0641701157967569"	"0.0104508663917203"	0.0193325568385299
"AC243829.4"	"-0.441721270635945"	"0.01052469939355"	0.0194619395070377
"ZNF160"	"-0.105869930817452"	"0.0105324622699123"	0.0194690969231712
"ZFP36L2"	"-0.0732565498384557"	"0.0105734723259479"	0.0195160548244987
"CCR7"	"-2.18615717322464"	"0.0105663835777658"	0.0195160548244987
"GBP4"	"0.161989094875117"	"0.0105734723259479"	0.0195160548244987
"MRPS6"	"-0.0746513342466898"	"0.0105734723259479"	0.0195160548244987
"ANKIB1"	"0.0977110963015603"	"0.0105940305646422"	0.0195467874896128
"BOK"	"-0.691965712457865"	"0.0106011202195984"	0.0195526560982416
"HACD2"	"0.0687838340043468"	"0.0106559187472342"	0.0196464819659659
"SCML4"	"-0.106610887505973"	"0.0106766194705483"	0.0196773952069575
"EIF4G3"	"0.0936974649944879"	"0.0108015764230986"	0.0198930358130851
"PCM1"	"-0.0825920163791967"	"0.0108015764230986"	0.0198930358130851
"CEBPA"	"0.192449662154377"	"0.0108225285063693"	0.0199242869300181
"AP4B1"	"0.0903097444056118"	"0.0108435167081514"	0.0199555815210351
"CCDC107"	"0.0477309553048299"	"0.0108856016779442"	0.0200183013209842
"CCR10"	"0.250480440233763"	"0.0108835912347214"	0.0200183013209842
"KRT1"	"-Inf"	"0.0109307664804475"	0.0200939705752291
"CCND2"	"-0.0906403736452371"	"0.0109490013398264"	0.0201127083003348
"GNA13"	"0.0697745030844157"	"0.0109490013398264"	0.0201127083003348
"ANAPC7"	"0.0782514886674149"	"0.0110127289200524"	0.0202223458363077
"SLC35A1"	"0.152105449329816"	"0.0111627099020223"	0.0204902293320791
"CCNT1"	"-0.14671108703823"	"0.0112058935214392"	0.0205619513551867
"ARHGAP26"	"-0.106842600620488"	"0.0112492254418184"	0.0206263290542433
"CHCHD5"	"-0.0626499082628225"	"0.0112492254418184"	0.0206263290542433
"PHACTR4"	"-0.10484759546534"	"0.0113363359057778"	0.0207784361307074
"ADD1"	"-0.0747890423111684"	"0.0113801153118433"	0.0208510391171576
"TBX21"	"0.161879277604314"	"0.0114681246353523"	0.0210045988378001
"USPL1"	"-0.139420976016321"	"0.0114902211391702"	0.021037366814835
"TUBGCP6"	"-0.107705922153444"	"0.0115789854782416"	0.0211921278310152
"KLF12"	"0.0609393684902575"	"0.0116235954059265"	0.0212659927653418
"WIPF1"	"0.0435264052938126"	"0.0116459575006834"	0.0212835511210882
"ZNF720"	"-0.102739887441514"	"0.0116459575006834"	0.0212835511210882
"PRKAA1"	"0.070181268223588"	"0.0116459575006834"	0.0212835511210882
"LACTB"	"0.131918333253641"	"0.0117809333588168"	0.0215223625495988
"CLK4"	"0.0820083888545473"	"0.0118262326473563"	0.0215972309974721
"SPRTN"	"-0.0946416227078167"	"0.0118489401653947"	0.0216229108746094
"PITPNB"	"0.0596302032156904"	"0.0118489401653947"	0.0216229108746094
"SURF6"	"0.101864775001794"	"0.0118716863397121"	0.0216565189902407
"HYOU1"	"0.104061241924072"	"0.0119172948788368"	0.0217317932861617
"RBM6"	"0.056829235524792"	"0.0119630587086256"	0.0217993514246066
"TCF20"	"-0.176109084752418"	"0.0119630587086256"	0.0217993514246066
"IER2"	"-0.0789359126359447"	"0.0119859989964939"	0.0218331999200519
"PARG"	"0.113663151480733"	"0.0120319965966445"	0.0219090087282183
"GPR141"	"-0.506100640248892"	"0.0120411521640983"	0.0219177012826855
"EXOC6"	"0.0982435916449664"	"0.0120550540204902"	0.0219270473492698
"CALHM2"	"-0.104221352931483"	"0.0120550540204902"	0.0219270473492698
"ZNF518A"	"-0.144252311388942"	"0.0121476758453383"	0.0220874862153334
"EFCAB7"	"0.104501466559067"	"0.0121942228199009"	0.0221560125481817
"USP24"	"-0.10476024215104"	"0.0122409277683256"	0.0222327961863343
"DNASE1L3"	"-Inf"	"0.012276143159523"	0.0222886635513372
"FMNL1"	"0.0463431029448032"	"0.0123112823777072"	0.0223443521238358
"MYC"	"-0.843883097458562"	"0.0123348126680559"	0.0223789383263024
"SEC16A"	"-0.116592554033644"	"0.0123819949666289"	0.022456395512356
"KIN"	"0.0845590501218384"	"0.0124530670643738"	0.0225771081754251
"TMEM116"	"-0.110886246436179"	"0.0124768379194852"	0.022603818642979
"PARP12"	"0.0768607423170109"	"0.0124768379194852"	0.022603818642979
"SEC31B"	"-0.249146576250835"	"0.0125006482184681"	0.0226387553905784
"CROCC"	"-0.117691884280832"	"0.0125245002050367"	0.0226573417814082
"RNF44"	"-0.0668242704622602"	"0.0125245002050367"	0.0226573417814082
"NCBP1"	"0.061201250585492"	"0.0125245002050367"	0.0226573417814082
"IRF2BP2"	"-0.0975891609193835"	"0.0125723236379687"	0.0227356337082861
"SYNJ1"	"-0.177039730089585"	"0.0125962959275291"	0.0227707525224071
"TOGARAM2"	"0.102611393699677"	"0.0126203086754456"	0.022805919073186
"LEPROTL1"	"-0.200201960027436"	"0.0126443619390128"	0.0228246475708921
"CAPN7"	"0.0836639589944446"	"0.0126443619390128"	0.0228246475708921
"KIR2DL4"	"0.472881734525829"	"0.0126437211820978"	0.0228246475708921
"AC008555.5"	"-0.0971822438368861"	"0.0126925902425755"	0.0229034402573458
"TSC22D3"	"0.0654076567606023"	"0.0127167653974581"	0.0229222560425533
"NKTR"	"-0.115427869820709"	"0.0127167653974581"	0.0229222560425533
"TLK2"	"0.0855599327135667"	"0.0127167653974581"	0.0229222560425533
"CD84"	"-0.170014277003347"	"0.0127409812977658"	0.0229576327274584
"GABARAPL1"	"0.174562057527231"	"0.0127895355650876"	0.0230368227931466
"POU2AF1"	"-1.324378004872"	"0.0128090641194796"	0.0230636928458016
"CEP350"	"-0.0905708327433697"	"0.0128138740474666"	0.0230640510922735
"ARHGAP12"	"-0.0932813807571464"	"0.0128871355829204"	0.0231875727286935
"RALGAPA2"	"-0.159954513823727"	"0.0129116383171496"	0.0232233063151321
"E4F1"	"0.0968343908710368"	"0.0129853939992311"	0.0233475703753249
"C6orf47"	"-0.12291684515871"	"0.0130595221217878"	0.0234724145358184
"IRF4"	"-0.328453303208953"	"0.01310912213121"	0.0235446897993507
"CBWD5"	"-0.121349897726063"	"0.0131091485588148"	0.0235446897993507
"EXD3"	"0.105830990724347"	"0.013134024259218"	0.023580900697993
"GTF2I"	"-0.120310215773865"	"0.0131589416922627"	0.0236171605111941
"KLHL18"	"0.132975772658377"	"0.0131839009165598"	0.0236449883057125
"MOB2"	"0.109475814867984"	"0.0131839009165598"	0.0236449883057125
"TBC1D15"	"-0.108922933159829"	"0.0133850862492056"	0.0239972048095077
"EXOG"	"-0.110685052924116"	"0.0134612274294766"	0.0241250661419713
"ANGEL2"	"0.0646547577204331"	"0.0135633442709556"	0.0242993725083524
"CCNY"	"0.10167969387971"	"0.0136146588769081"	0.0243825720380574
"KLF4"	"-0.668895816044506"	"0.0136422145061023"	0.0244144389837294
"KRIT1"	"-0.0794047043403395"	"0.0136403804348587"	0.0244144389837294
"CD74"	"0.0184046987574963"	"0.0136661449091136"	0.0244310424715462
"ATG4D"	"0.104291344136432"	"0.0136661449091136"	0.0244310424715462
"TBKBP1"	"0.142118008509655"	"0.0136661449091136"	0.0244310424715462
"AQR"	"-0.122540461562362"	"0.0137696331664188"	0.0246072544117281
"WRN"	"0.116300549176167"	"0.0139261632380352"	0.0248780958988043
"RPS13"	"0.0172071033888004"	"0.0139786879057794"	0.0249541031066055
"LINC002481"	"0.150299771660545"	"0.0139786879057794"	0.0249541031066055
"AC105446.1"	"-0.11620623115859"	"0.0140578027988925"	0.0250863823046951
"UBE2Q1"	"-0.0754672791903091"	"0.0141905393787855"	0.0253051971382121
"ATP9B"	"-0.133771451588559"	"0.0141905393787855"	0.0253051971382121
"RBL1"	"-0.123847786760228"	"0.0143243805912425"	0.0255256685847506
"AL117339.5"	"-0.180172634154176"	"0.0143243805912425"	0.0255256685847506
"FOXP1"	"-0.106771312554039"	"0.0143782280860122"	0.0256033808779754
"CMTM6"	"0.0615185032617174"	"0.0143782280860122"	0.0256033808779754
"TRMT61B"	"0.0600687609677183"	"0.0144864589372418"	0.0257869279729834
"NLRC5"	"-0.108783337764943"	"0.0145136286471952"	0.0257985680502027
"ATXN7L1"	"-0.107436428610024"	"0.0145136286471952"	0.0257985680502027
"SP3"	"0.0518358049304829"	"0.0145136286471952"	0.0257985680502027
"ELMO2"	"0.0789452581195898"	"0.0145136286471952"	0.0257985680502027
"FAM53B"	"-0.0866985506019306"	"0.014732608729967"	0.0261785111429112
"EFCAB14"	"0.0717461867585022"	"0.0147601849712441"	0.026218197878609
"NT5C"	"0.0668948662661935"	"0.0148709453692447"	0.0264055622069443
"SNX19"	"-0.216019274957722"	"0.0148987496392875"	0.026445544959445
"BCR"	"-0.163694306307143"	"0.0149265997026896"	0.0264855806005156
"PPP2R2D"	"-0.0803536800815348"	"0.014954495622129"	0.0265256691850671
"SIDT2"	"0.159285573013701"	"0.0149824374603455"	0.0265658107680426
"ITGAL"	"0.0446775731249191"	"0.0150104252801398"	0.0266060054044151
"TRIM52"	"0.0612199795085951"	"0.0150384591443739"	0.0266368175071382
"IPO9"	"-0.120376349304134"	"0.0150384591443739"	0.0266368175071382
"DDX3X"	"-0.0935495567580147"	"0.0150665391159714"	0.026677107489589
"MAST3"	"-0.103148382628841"	"0.015094665257917"	0.0267174506794412
"OSBPL2"	"-0.115045085513261"	"0.0151510563050983"	0.0267888241916231
"CES2"	"0.0789835638205553"	"0.0151510563050983"	0.0267888241916231
"ISG20L2"	"0.0747038897805175"	"0.0151510563050983"	0.0267888241916231
"NSUN6"	"-0.123259313336938"	"0.015207632791023"	0.0268793566150873
"TYK2"	"-0.105987961428713"	"0.0152359907316281"	0.0269175681327753
"UBR4"	"-0.088432620691477"	"0.0152643952217786"	0.0269416037047765
"FAM117A"	"-0.0841943668260593"	"0.0152643952217786"	0.0269416037047765
"TNFSF13"	"0.486104123676336"	"0.0153478067309428"	0.0270792695831308
"SIGLEC1"	"-Inf"	"0.0154711886829012"	0.0272873363158927
"GNAI2"	"0.0468728431248463"	"0.0154933145492631"	0.0273167287188629
"CLIC1"	"0.0438445817467704"	"0.0155799350639256"	0.0274404349259704
"MPP7"	"-0.121054882437434"	"0.0155799350639256"	0.0274404349259704
"WASHC2C"	"0.0715489303584402"	"0.0155799350639256"	0.0274404349259704
"CASP2"	"-0.143944517070355"	"0.0156379185398727"	0.0275231768249273
"CHST14"	"0.123462212661389"	"0.0156379185398727"	0.0275231768249273
"THRA"	"0.102182407727699"	"0.0157252497367216"	0.0276671470921848
"MIER1"	"0.0670171221666587"	"0.0158130096575562"	0.0278117701501744
"ERCC6"	"-0.136956757044111"	"0.0158423585374591"	0.027853594869726
"PPP1R15A"	"0.0293928084651637"	"0.0159012000444849"	0.0279374087188316
"CLASP2"	"0.0387411408592577"	"0.016138492213006"	0.0283344113897704
"SART3"	"0.0733521360615776"	"0.016138492213006"	0.0283344113897704
"ZEB2-AS1"	"0.25762649564271"	"0.0161531413979617"	0.0283501800956507
"RNH1"	"0.0597767796697776"	"0.0161982993921288"	0.0284194645946785
"GXYLT1"	"-0.12185707361401"	"0.0162282759611032"	0.0284620744591298
"STK17B"	"-0.0908520436818134"	"0.0162583012702641"	0.0285047399067161
"COG5"	"0.106457417756295"	"0.0163486702942839"	0.0286531355332894
"RUBCNL"	"-Inf"	"0.0163896475717498"	0.0287148921729921
"LMBR1L"	"-0.0824556377062987"	"0.0164091612139109"	0.028739014142851
"PPP6R1"	"0.0567549527780275"	"0.0164698486703177"	0.0288251165321655
"CD2AP"	"0.109196870504738"	"0.0164698486703177"	0.0288251165321655
"RNASET2"	"-0.0646323590835512"	"0.0165307331908088"	0.0289215555860181
"CEP78"	"-0.157253309630352"	"0.0165612495151396"	0.0289546906937184
"EMP3"	"0.0356658937740387"	"0.0165612495151396"	0.0289546906937184
"SLC27A1"	"0.161351743070322"	"0.0166530775417845"	0.0290949297527639
"KATNAL1"	"0.0915353044366803"	"0.0166530955382173"	0.0290949297527639
"HDAC7"	"-0.205810448689405"	"0.0166838101167843"	0.0291384141774284
"METTL22"	"-0.113753505599114"	"0.0167145744246998"	0.0291819550688825
"STRIP1"	"0.0836401146578962"	"0.0167762524943976"	0.0292692064795873
"ALDOA"	"-0.0804093874161209"	"0.0171820518919423"	0.0299562996038673
"PNKP"	"-0.0709303147034109"	"0.0171820518919423"	0.0299562996038673
"FAM111A"	"0.0650391147358494"	"0.0172452408701853"	0.0300559912308944
"SPTLC2"	"0.0742771240432532"	"0.0173086335875273"	0.0301454683860764
"ZMYND11"	"0.0667971406777124"	"0.0173086335875273"	0.0301454683860764
"RMDN3"	"0.0746603936867474"	"0.0173404065172924"	0.0301902935605627
"ALDH3B1"	"-0.768596395976934"	"0.0173799367798394"	0.0302485886474449
