"gene"	"log2FC"	"pval"	"adjp"
"CHMP1B"	"-0.0869553353378674"	"0.00828895246928326"	0.011015233860615
"ASH1L-AS1"	"-0.137693147424265"	"0.00833753609542764"	0.0110768540635668
"EXTL3"	"-0.14182374580635"	"0.00838637430776169"	0.0111387796833308
"FAM177A1"	"-0.0348181305254544"	"0.00850959115323099"	0.0112994358769475
"ZNF664"	"-0.0591461477006166"	"0.00852614178923797"	0.0113184079696837
"ELF4"	"-0.114171438992495"	"0.00860932746365839"	0.0114258041849879
"UBR2"	"-0.0421079503259266"	"0.00862605139762674"	0.0114449626235886
"INO80D"	"-0.0916613766114367"	"0.00875240931987375"	0.0116064558372239
"ARRB1"	"-0.247540273724486"	"0.00883756423617242"	0.011716272544218
"UCHL5"	"-0.0677820308652567"	"0.00885468377126979"	0.0117358580349474
"NARFL"	"-0.091206542766977"	"0.00887183292550523"	0.0117554723955966
"TSC22D3"	"0.0175856284690135"	"0.00888901174263199"	0.0117751156611878
"SENP6"	"-0.0491019970672043"	"0.00896668467362062"	0.0118748627846043
"SETDB2"	"-0.0715250061294695"	"0.00910626768507559"	0.0120565248704998
"NFKBID"	"0.0559978676540283"	"0.00914146513545963"	0.0120967218538543
"ATG2B"	"0.0622920316056854"	"0.00914146513545963"	0.0120967218538543
"SLC26A2"	"-0.133478667488977"	"0.00919448902848792"	0.0121636694314987
"TIMP2"	"-0.612812260953643"	"0.00921027130935508"	0.0121813265704374
"NAA40"	"-0.127194795614677"	"0.00927453961882051"	0.0122630841060905
"PNPLA8"	"-0.0838727413287773"	"0.00938224096562691"	0.0124022117627024
"HNRNPUL2"	"0.0614339432876317"	"0.00941838856104166"	0.0124467053057676
"ABHD5"	"0.0673304220347834"	"0.00954588541856453"	0.0126118644647807
"CSRNP1"	"-0.389729035208629"	"0.00956422434120307"	0.0126327568404272
"ACBD3"	"-0.0795422752144087"	"0.00963789457349011"	0.0127267023908652
"C20orf194"	"0.0771678868992492"	"0.00965639099621046"	0.0127477613520836
"FAM129C"	"-0.570537391879659"	"0.00969126084367488"	0.0127904186649239
"LRRFIP2"	"-0.0595825235586242"	"0.00972137792494933"	0.0128267824797142
"CYB561"	"-0.159607539434453"	"0.00974001708018162"	0.0128479866653662
"PLCH2"	"-0.188584258271605"	"0.00975400745330009"	0.0128630491118922
"FBLN5"	"-0.345835168503388"	"0.00977738106540968"	0.0128904744568211
"NEK1"	"-0.0475638992945756"	"0.0097867543923007"	0.0128994322714857
"CCDC82"	"-0.0649673489506886"	"0.00995666790644312"	0.013119929628037
"TUBGCP6"	"-0.0716464289794686"	"0.00996618413485098"	0.0131290105458321
"TMEM107"	"-0.0562928065886122"	"0.010023451829395"	0.0132009757900563
"ITGB1"	"0.129303493861875"	"0.0101292042451701"	0.0133367411514453
"NMUR1"	"0.0677717185933175"	"0.0101388668976297"	0.013345950584722
"CASK"	"-0.253113828827657"	"0.0101776010895521"	0.0133934124309233
"SCYL3"	"-0.0961242365667421"	"0.0101970173993417"	0.0134154342534211
"ATP2A2"	"-0.0839855654809864"	"0.0102262036965444"	0.0134502947383947
"FNIP1"	"0.0525833124310184"	"0.0102457025189619"	0.0134723985278253
"KCNK12"	"-0.215263839344499"	"0.010255464335287"	0.0134781483460603
"OTUD7B"	"0.114171697546932"	"0.010255464335287"	0.0134781483460603
"GATC"	"-0.0922211265390428"	"0.0103535387725271"	0.0136034675440453
"PAFAH2"	"-0.111411804589116"	"0.0103930016682541"	0.0136517317081426
"PLCB1"	"-0.143611724991511"	"0.0104127832620838"	0.0136741249348761
"RCOR3"	"-0.0663057342556932"	"0.0104623838908228"	0.0137320504387026
"TMEM184B"	"-0.148385539474075"	"0.0104623838908228"	0.0137320504387026
"CD5"	"-0.096463077524694"	"0.0105421822038785"	0.0138331572360441
"USP45"	"-0.122000623972268"	"0.010602385753293"	0.0139085060419543
"B3GALT4"	"-0.118085761924675"	"0.0106326020385368"	0.0139444875188152
"AL139020.1"	"0.915864174846355"	"0.0107147527743792"	0.0140485434803263
"CAMKK2"	"-0.105653596480956"	"0.0108257565006763"	0.0141903653082764
"MFHAS1"	"-0.192243852048313"	"0.0108873973497511"	0.0142674250834307
"KCTD10"	"-0.105197905830746"	"0.0110741956731764"	0.0145084145513956
"DOK3"	"-0.547396445286975"	"0.011180761940076"	0.0146441925174811
"CLEC2D"	"-0.0307946558554244"	"0.0111897468471962"	0.014652124013004
"ZMYM6"	"-0.128623158582189"	"0.0112108708203568"	0.0146721025231357
"P2RY10"	"-0.165815636394616"	"0.0112108708203568"	0.0146721025231357
"STX4"	"-0.0536488356995871"	"0.0114240662600176"	0.0149472088497536
"HLA-C"	"0.0118376054638039"	"0.011586316764135"	0.0151555325455552
"TRIM13"	"-0.0534005288087099"	"0.0117065967054817"	0.0153088618877959
"ERICH6-AS1"	"-0.188912780312243"	"0.0118279826753008"	0.0154635570679181
"SUN2"	"-0.0426734628696722"	"0.0118501727703747"	0.01548851951853
"SIGLEC7"	"-1.00045331136968"	"0.0118825499535884"	0.0155267802685081
"DDB2"	"0.0271683653312903"	"0.0120402811959627"	0.0157287768457053
"TTC14"	"-0.047379665480066"	"0.0120628236843286"	0.0157541107229795
"MARC1"	"-0.849605564744092"	"0.0120673260149944"	0.0157558769843388
"TGFB1"	"-0.0560225033384804"	"0.0121306757662445"	0.015834457250197
"PARP15"	"-0.0724611494768834"	"0.0122673954138323"	0.0160087429846045
"BCL11A"	"-0.915838006074254"	"0.0123901109553616"	0.0161604524116607
"CDK13"	"-0.0705860597353544"	"0.0125332621319758"	0.0163429033326754
"MGAT5"	"-0.127450233385769"	"0.0125800170590358"	0.0163953218679774
"BRPF3"	"-0.127080322839303"	"0.0125800170590358"	0.0163953218679774
"ZXDC"	"0.0555737528291131"	"0.0126975806143169"	0.0165442298079742
"PRAG1"	"-0.141811541266588"	"0.0127212096798473"	0.0165663865708399
"CISD3"	"-0.0916946809679413"	"0.0127567262510896"	0.0166083146038392
"RPS2"	"0.0166683572014508"	"0.012828022761646"	0.0166967915310313
"RPSA"	"0.0229107420719507"	"0.0128399397322519"	0.0167079548753184
"ZFAND4"	"-0.0950793281730278"	"0.0128757494398123"	0.0167501947198807
"THAP2"	"-0.102425940900627"	"0.0128996716421718"	0.016776952042159
"IGFBP7"	"-2.41245465172339"	"0.0130486173580399"	0.0169662552703186
"NISCH"	"-0.0622213616427919"	"0.0131167471147905"	0.0170504077620016
"SMKR1"	"0.104526178183575"	"0.0131289010300258"	0.0170617726558039
"GOLGA4"	"-0.0406487967211566"	"0.0131776163364037"	0.0171206329648549
"ATP11A"	"-0.135647763256135"	"0.0132816670086015"	0.0172513368935406
"AREG"	"-0.88402302137849"	"0.0133361181261547"	0.0173142765664473
"HIPK3"	"-0.0624757147322002"	"0.0133370467034229"	0.0173142765664473
"WIPF2"	"-0.0621816152990854"	"0.0134981796360833"	0.0175189139957677
"STMN3"	"0.0588554557813038"	"0.0135481038747261"	0.0175791480107341
"C12orf73"	"-0.0814949211088691"	"0.0140434793831567"	0.0182171898014911
"RAB30"	"-0.16323897136275"	"0.0140951800825766"	0.0182795153676557
"THAP1"	"-0.0453767438132408"	"0.0142382241087717"	0.0184602376858673
"AC096667.1"	"0.616642689162905"	"0.01461905557938"	0.0189490842207978
"PIGM"	"-0.0910489084513795"	"0.0146616602322937"	0.0189993845808117
"CD33"	"-0.528199613465922"	"0.0146997300445364"	0.0190437839116216
"OSBPL3"	"-0.102033287639502"	"0.014728815307242"	0.0190765236061172
"PHLPP2"	"0.0599061222100805"	"0.0148639392378875"	0.0192465503670498
"DHX40"	"-0.0848169750908027"	"0.014945536861853"	0.019347198598082
"SLC2A3"	"-0.131446058002979"	"0.0149591747653854"	0.0193598427364703
"SEPT11"	"-0.0797103425614475"	"0.0150961579326813"	0.0195320698342659
"ZSWIM6"	"0.0718069852123367"	"0.0151099164325509"	0.0195448156182104
"STARD10"	"-0.0999455066020836"	"0.0152203861204552"	0.0196826192798648
"ZNF395"	"0.150513997005713"	"0.0152897856606248"	0.0197672545552973
"CFAP97"	"0.0295712193780742"	"0.0153315659428069"	0.0198161480222016
"TAGLN"	"-0.372719478098844"	"0.0154867008264613"	0.0200114899338567
"SNX10"	"-0.0503260462607738"	"0.0154996762053632"	0.0200230837756267
"YPEL3"	"0.0252214075420341"	"0.0155701995514076"	0.0201089951345574
"B4GALT1"	"-0.102651352387837"	"0.0156978533293242"	0.0202686273498399
"ARHGAP35"	"-0.068705924971406"	"0.0157977752090484"	0.020392379766622
"LARGE2"	"0.106071597009085"	"0.0158875984248271"	0.0205030359445266
"MCM7"	"-0.0814864291828339"	"0.0159848293853182"	0.0206178743128833
"STIM1"	"-0.0570707861726007"	"0.0161009050900308"	0.0207622395618288
"TENT4A"	"-0.139753270778445"	"0.0161592202995725"	0.0208320669944489
"PCYT1A"	"-0.0730691055961513"	"0.0162764078687224"	0.0209777356762044
"TGIF1"	"0.025395893649185"	"0.0163058211900499"	0.0210102312191215
"AMN1"	"-0.113162382155618"	"0.0164091359315939"	0.0211379083002402
"SH3YL1"	"-0.289633533730109"	"0.0164239420275926"	0.0211515339912508
"PLAUR"	"-0.244075245221788"	"0.0165231157617466"	0.0212683028925004
"TAMM41"	"-0.064859567569831"	"0.0166474459561129"	0.0214228260026953
"ODF3B"	"-0.158949700448388"	"0.0167752796550655"	0.0215762275224062
"FCRL5"	"-1.70866370396503"	"0.0168536610200522"	0.0216714684890234
"DUSP6"	"-0.17498675012756"	"0.0168584310117739"	0.0216720308200702
"ATXN7L3"	"0.0699905927261678"	"0.0169800822436842"	0.0218228086800895
"RP9"	"-0.0498907391263331"	"0.0171024791091275"	0.0219744671214631
"GATAD2A"	"-0.0473178539127291"	"0.0172875257570091"	0.0222065238409244
"IFITM2"	"-0.0621111567825934"	"0.0173030252832266"	0.0222207272058278
"SUN1"	"0.0482765393252625"	"0.0173651453302623"	0.0222947784758655
"SPOCK2"	"-0.0678952107951397"	"0.017411863625898"	0.0223490228013194
"LNPK"	"0.0431664102354072"	"0.017536984959789"	0.022503847811407
"SOS2"	"0.0284136135837115"	"0.0175683881849102"	0.022538363093337
"AMFR"	"-0.0592010058684111"	"0.0176786879993253"	0.0226740506083654
"RPS18"	"-0.0112564436959502"	"0.0176944945584849"	0.0226885059680957
"SLC15A4"	"-0.0528120721743176"	"0.0177103135022538"	0.0227029697945345
"CROT"	"-0.10901404630342"	"0.0177895942695711"	0.02279875750356
"ST3GAL5"	"-0.0577899328923061"	"0.0178691858502396"	0.0228948943706195
"ZBTB7A"	"-0.0543884348988335"	"0.0180453863255503"	0.0231088126985158
"HS3ST3B1"	"-0.129464656347816"	"0.0180453863255503"	0.0231088126985158
"CD151"	"-0.0978278506560429"	"0.0181259792447323"	0.0232060783675841
"LINC00996"	"-0.262100741545422"	"0.0184592574098581"	0.0236206716715554
"ZNF783"	"-0.0826079247829758"	"0.0184843442779855"	0.0236467238052387
"MPPE1"	"-0.0525585002938722"	"0.0185336895441059"	0.0237037880592221
"C6orf106"	"-0.0556451282493243"	"0.018599662528361"	0.0237820838361098
"SLC35F5"	"-0.0930939256053221"	"0.0186990072727604"	0.0239029988188979
"ARPP19"	"0.0467094712834949"	"0.0188990902146463"	0.0241525930642976
"NR2C2"	"-0.0630990857083651"	"0.0189158479964559"	0.0241678344005804
"ZC3H12A"	"0.0153591541468391"	"0.0189998319619129"	0.0242689375570706
"CD4"	"-0.0775402101580363"	"0.0190334612088798"	0.0243056862309974
"C8orf76"	"-0.0950083068728721"	"0.0191687784784103"	0.0244722383739174
"ATP10A"	"-0.193388539249921"	"0.0192537412328929"	0.0245744357353739
"DUSP22"	"-0.0758809345143117"	"0.0194418246609711"	0.024808165039331
"PRKRIP1"	"0.0489302106044848"	"0.0196141988576967"	0.0250217349365465
"HTT"	"0.0320219743022861"	"0.0199805348242984"	0.0254825688911628
"TMEM234"	"-0.07492029877328"	"0.0199981273915342"	0.0254985045150278
"PISD"	"-0.0777003458013752"	"0.0200157334778346"	0.0255144492497779
"GLIPR1"	"-0.0491267885450663"	"0.0206224449245172"	0.0262811387292828
"TMX4"	"0.0446257745781356"	"0.0210787279226583"	0.0268557812198515
"SIDT2"	"-0.119183258174822"	"0.021097160776711"	0.0268655799911172
"ZNF142"	"-0.106279762755264"	"0.021097160776711"	0.0268655799911172
"USP42"	"-0.0333866240460744"	"0.0212265844204632"	0.0270235111405337
"PGGT1B"	"-0.056816007847972"	"0.0212822630668561"	0.0270875012367466
"VMO1"	"0.757043901894941"	"0.0213221131762303"	0.027131317758205
"ZNF865"	"-0.077899369044555"	"0.021487507837006"	0.0273348204986531
"EVI5"	"-0.304104731222782"	"0.0217391096301042"	0.0276478582175899
"POLG"	"-0.0886659488527694"	"0.0218650981360581"	0.0278010220835187
"ISG20L2"	"-0.0929281471602562"	"0.0219031728266108"	0.0278423559031022
"LILRA6"	"-0.478921248697869"	"0.0219946980692174"	0.0279515954629638
"ZFP91"	"0.0684422679119354"	"0.0221328346206581"	0.0281199996882225
"PHTF2"	"-0.102373893761682"	"0.0223451949766455"	0.028375391031526
"UBE2O"	"-0.0754679573883301"	"0.0223451949766455"	0.028375391031526
"RAB11FIP2"	"0.0488826674943165"	"0.0224034180191576"	0.0284421058202605
"PPARA"	"-0.0889834288271121"	"0.0224812538792873"	0.0285336797523966
"IL10"	"-1.31460411037414"	"0.0225844408133714"	0.0286573751771902
"ARSK"	"-0.0756847421416407"	"0.0226965157623635"	0.0287922829934928
"FBRSL1"	"-0.105665871902255"	"0.0227358461281221"	0.028834863674662
"ZNF644"	"-0.0592794726464608"	"0.0227949527136534"	0.0289024977119631
"BLVRB"	"-0.0648067248755533"	"0.0228344312335169"	0.0289452166827297
"NCAM1"	"-0.323584472613211"	"0.0228718557899104"	0.0289853110365168
"RSPRY1"	"-0.0656421808970122"	"0.0229333875116448"	0.0290485703553424
"PRMT9"	"-0.0754162831182257"	"0.0229929399100589"	0.0291166292228138
"REC8"	"-0.0883065647741745"	"0.0231524034073035"	0.0293037251627865
"VPS9D1"	"0.0783306617555924"	"0.0231924190148707"	0.0293469466006535
"FIG4"	"-0.118551095141376"	"0.0232324946606946"	0.0293902221276668
"ZBTB14"	"-0.108567827074122"	"0.0233128263574733"	0.0294843887332696
"TBXAS1"	"0.146610763485465"	"0.0236160254459738"	0.0298603031548941
"ZC3H8"	"-0.0824098752019161"	"0.0237589746367724"	0.0300334574508809
"LPP"	"-0.0585415852261985"	"0.0237794289135256"	0.0300441281701074
"BRAF"	"0.0292496497378951"	"0.0237794289135256"	0.0300441281701074
"PNPLA6"	"-0.0724683195945204"	"0.023861398852577"	0.0301400800658056
"CLEC10A"	"-0.660823988955335"	"0.0241053583589395"	0.0304405459508749
"CDK14"	"0.788555938946599"	"0.0246082018073869"	0.031067699505439
"C11orf54"	"-0.093641451106775"	"0.024652414614852"	0.031115664371307
"FASLG"	"-0.0993000160406598"	"0.0247158197968521"	0.0311878230635354
"DAAM1"	"0.0516447475093716"	"0.0252497119031"	0.0318534827085261
"NCALD"	"-0.0706803027013463"	"0.0253793214603541"	0.0319927837562226
"IP6K1"	"-0.0797970510280647"	"0.0253793214603541"	0.0319927837562226
"GOLGA8N"	"-0.424980368313891"	"0.0253759312629309"	0.0319927837562226
"CD300LF"	"-0.584476889032688"	"0.0254324561921102"	0.0320516870428156
"C1orf52"	"-0.0516101932667075"	"0.0256184346889555"	0.0322779371068402
"THAP6"	"-0.0494325193549769"	"0.0256621185589103"	0.0323248343066405
"SMIM14"	"-0.0696518713773724"	"0.0259697135589246"	0.0326958236148353
"SELENOO"	"0.0447075322857666"	"0.0259697135589246"	0.0326958236148353
"LAMP2"	"-0.0627453087819498"	"0.0261247028591432"	0.032882678334533
"CYB561D2.1"	"-0.128883121732528"	"0.0261469093272007"	0.0329023497999139
"SAT2"	"-0.0290221760576883"	"0.0261691321087749"	0.0329220318933833
"ACER3"	"0.0676044118445636"	"0.0264370814251691"	0.0332507622048519
"HGSNAT"	"0.0492382106418415"	"0.0266170283260213"	0.0334686716155753
"NAGLU"	"-0.130133895020447"	"0.0266621800087347"	0.033517020458329
"C9orf139"	"0.012323498477951"	"0.0267511201212646"	0.0336203775996396
"BCAP29"	"-0.0419331348519547"	"0.0268434488817438"	0.0337279405442056
"MARCH9"	"-0.102867733826667"	"0.0269572814866167"	0.0338624615761067
"RPL36A"	"0.0158201883978806"	"0.0273705361516767"	0.0343729404546038
"MBD1"	"-0.0590780381765047"	"0.0275327162134783"	0.0345679333583882
"GNG7"	"0.146127704578992"	"0.0278958203153987"	0.0350150296656523
"POLR2A"	"-0.0592815387440097"	"0.0280478326407971"	0.0351970042321292
"HSPA6"	"-0.222218162493083"	"0.0280602555221822"	0.0352037617561965
"NUMB"	"-0.0727235902398225"	"0.0280950706836547"	0.0352386016949952
"CLMN"	"0.355044625763977"	"0.0282993202959901"	0.035485886217233
"RRM2B"	"-0.0685523915286845"	"0.0284515465984135"	0.0356678285927981
"FAM193B"	"-0.0784700039537658"	"0.0286432553247576"	0.0358991639023898
"TFDP2"	"-0.0580886122453133"	"0.0295444454011978"	0.0370193677096171
"DDHD2"	"0.0484843833272554"	"0.0296680788457695"	0.0371649712964035
"PRKAR2A"	"-0.0666111401894216"	"0.0298917403973777"	0.037435775029465
"SP3"	"-0.0507438316150685"	"0.0299166809290624"	0.0374576315412191
"ZNF362"	"-0.0624952015441979"	"0.0302677310729001"	0.0378876853920536
"SCAF4"	"0.0289831058691391"	"0.0304699158730754"	0.0381312282204461
"NACC2"	"0.0733854008037647"	"0.0305968696088417"	0.0382805257087109
"PTPRA"	"-0.0484587191030906"	"0.0308009404703207"	0.038516576058136
"ZC3H6"	"-0.0714844316303157"	"0.0308009404703207"	0.038516576058136
"EZH1"	"-0.0641785452076161"	"0.0313681710681488"	0.0392160938972458
"NUP205"	"-0.0846538464801257"	"0.0315505228124017"	0.0394342116710728
"ABCA1"	"-1.06012435277177"	"0.0317332981932934"	0.0396527498283421
"CD320"	"0.0951069012996225"	"0.0323690493551821"	0.0404269625155108
"AC093323.1"	"0.0460945118874073"	"0.0324224766301171"	0.0404835816534812
"MMP25-AS1"	"-0.024796512387655"	"0.0326907476069448"	0.0408083652433087
"WIZ"	"-0.103638777508424"	"0.0329067302478962"	0.0410677307135671
"FYCO1"	"-0.0577834474662309"	"0.033424592723174"	0.0417036200552049
"ELL"	"0.0469440904209772"	"0.0336447167972383"	0.041967798857802
"TMEM123"	"-0.153448098667448"	"0.0336723192908855"	0.0419917579389203
"FBXO33"	"-0.109724157961853"	"0.0340886864309791"	0.0425004011784041
"IL18RAP"	"-0.261297354312156"	"0.0341165972661612"	0.042524599931557
"SETD4"	"-0.0724515681826077"	"0.0345658816602566"	0.0430738764485808
"ARHGEF12"	"0.032216595128672"	"0.0348492415525453"	0.043416165939186
"ZNF251"	"-0.0799394107328735"	"0.0349346353645655"	0.0435117146647302
"AZI2"	"-0.0580385634794118"	"0.0349916637745741"	0.0435718949963703
"COMTD1"	"0.05438703344239"	"0.0350773554069021"	0.0436677281596128
"FMNL1"	"-0.038785119893643"	"0.0351059590651882"	0.0436924626136032
"BBS2"	"-0.0664812286309102"	"0.0351345826317771"	0.0437172095333704
"TPM2"	"-0.153506049412282"	"0.03527760294819"	0.0438842501733018
"PIDD1"	"-0.0772936399106129"	"0.0355085055409176"	0.0441605034101616
"H1FX"	"-0.0421646059030773"	"0.0357693596547625"	0.0444738595558345
"MAP3K3"	"0.0169069345567662"	"0.0358275486740538"	0.0445351387841991
"RALBP1"	"-0.0583303049836911"	"0.0358566734446513"	0.0445602684646325
"GNG2"	"-0.0408664804622468"	"0.0359441689299923"	0.0446468172306485
"NECAP1"	"0.0447175971691338"	"0.0359441689299923"	0.0446468172306485
"TPRG1"	"0.069668401864773"	"0.0365321370822562"	0.0453658762873499
"MED7"	"-0.0767198295848604"	"0.0365617493649471"	0.0453913800753203
"COMMD5"	"-0.0820265521615184"	"0.0367993846971719"	0.0456750675571349
"C11orf21"	"-0.0686716417090621"	"0.0369485738442676"	0.0458488629047449
"ADRB2"	"-0.0647948018924275"	"0.0371583037596515"	0.0460976774319883
"RPS4X"	"0.0126304214979637"	"0.0371883477570256"	0.0461235099133752
"FBXO11"	"-0.0754279929385903"	"0.037338878133802"	0.0462987279190078
"ERVK3-1"	"-0.0757164221392424"	"0.0373690463638428"	0.0463246517749546
"RTTN"	"-0.0675822455336007"	"0.0375808054153476"	0.0465756166222915
"ZBTB37"	"-0.0915178122324223"	"0.0376718713848518"	0.0466769137148944
"FRY"	"0.27614020487018"	"0.0378035193002711"	0.0468284307924606
"HLA-DRB5"	"-0.0850201124925087"	"0.037824065220315"	0.0468422813151809
"PITPNC1"	"-0.045410920104716"	"0.0378545666693907"	0.0468684511089832
"PPM1L"	"0.0450028633634167"	"0.0380686624370414"	0.0471218632789114
"ZNF331"	"-0.497426393027235"	"0.0384380815175266"	0.0475673636196606
"CENPC"	"-0.0546410846550111"	"0.0384690034571739"	0.0475938548832015
"ANXA1"	"0.0393737295540771"	"0.0386860495923944"	0.0478505489765472
"LTBP4"	"0.146758010279479"	"0.0389979199930628"	0.0482243747355501
"CD19"	"-0.842398214434984"	"0.0396489966260706"	0.0490052584936015
"FAM120B"	"-0.0757215221217674"	"0.0398825399102642"	0.04928173533378
"SMIM3"	"0.117778759190675"	"0.0401865137971534"	0.0496450832337272
"RNF44"	"0.0243646438686769"	"0.0402346977806146"	0.0496923353823788
"ELOA"	"0.0328635973844483"	"0.0407841273029387"	0.0503584805651196
"ITGAM"	"0.149464785131521"	"0.0409143249767914"	0.0505067753045189
"TBC1D25"	"0.0495834947282646"	"0.0409469293722784"	0.0505345523612476
"PPOX"	"0.0731514500993062"	"0.0413727938507039"	0.0510475369613273
"HNRNPLL"	"-0.0816908032313664"	"0.0414716012161046"	0.0511568308959199
"ITGA5"	"-0.0983478121754316"	"0.0420352917124727"	0.0518393809531037
"CTSW"	"-0.0633924870467524"	"0.0422357831847627"	0.0520609629103457
"MFSD4B"	"-0.0967269795886232"	"0.042639193877635"	0.0525452692229441
"PPP1R12C"	"0.0422880693815981"	"0.0427405541311908"	0.0526572048680336
"CD52"	"0.0298363293664447"	"0.0428760179782365"	0.052811091338867
"ANKH"	"-0.0759479329612094"	"0.0434215084863112"	0.0534698142413906
"ZNF592"	"0.0394704818468684"	"0.0437654085236336"	0.0538800328415494
"GKAP1"	"-0.0826136231664497"	"0.0441463523403632"	0.0543356433086852
"C2orf76"	"-0.0668615740742048"	"0.0448813831452577"	0.0552131526051596
"NAA50"	"0.0377856290615568"	"0.0449166405336483"	0.0552429397465721
"PRR5L"	"0.0689839286248643"	"0.0452350093796092"	0.0556208252007879
"TBC1D5"	"-0.0422038675237033"	"0.0455195988752403"	0.0559295095981213
"PXK"	"-0.0865569202413709"	"0.0455195988752403"	0.0559295095981213
"RAB5IF"	"0.0191311709430819"	"0.0458056957299834"	0.056267212682067
"VHL"	"-0.0442732471174742"	"0.045949311284425"	0.0564297704504527
"THUMPD3-AS1"	"0.0304356952367077"	"0.046454955910782"	0.0570367426278183
"TSPOAP1"	"-0.139830734037881"	"0.0470019076780975"	0.0576941207867101
"PPP3CA"	"-0.056976691669588"	"0.0472958237832597"	0.0580406551923123
"RMND5A"	"-0.0760942201362207"	"0.0474803050946168"	0.0582527559684261
"AC012645.3"	"-0.270259386449355"	"0.047962789949478"	0.0588302784029644
"FAM53C"	"-0.131473380762473"	"0.0482242916031151"	0.0591365301786668
"KIFC3"	"0.0341101915367068"	"0.0483837810279518"	0.0593030317818708
"AC007383.2"	"-0.076863984261444"	"0.0483742581530687"	0.0593030317818708
"AKAP10"	"-0.0564341797264187"	"0.0486753665659046"	0.0596458068502339
"GEMIN7"	"-0.0137446480075581"	"0.0488265099477167"	0.0598163611948271
"CDK2AP2"	"0.0314031477890092"	"0.0488643572942714"	0.0598480693403393
"DCAF17"	"-0.0674307020299069"	"0.0489401258719022"	0.059911529518173
"AP4E1"	"-0.0615877713550591"	"0.0489401258719022"	0.059911529518173
"SLC20A1"	"-0.0551521147665415"	"0.0490919588982297"	0.0600826959649975
"GALNT1"	"-0.051412219378531"	"0.049396811100962"	0.0604410100604237
"SVIP"	"-0.13290014091936"	"0.0494732718220602"	0.0605197617153204
"HERPUD1"	"-0.0185353582565397"	"0.0497801082496737"	0.0608802204070582
"RABGAP1L"	"0.0312776972947004"	"0.0498955825999853"	0.0610065275397523
"GLUL"	"-0.0322822267684684"	"0.0503209118515672"	0.061511534966163
"FAM30A"	"-0.783789990907484"	"0.0506123494443149"	0.0618526684389111
"SYTL2"	"0.067782054623472"	"0.0507492755002186"	0.0620048549223482
"AUTS2"	"-0.135109320917537"	"0.0509449936707115"	0.0622287810356286
"PDXK"	"0.0487663228097415"	"0.0509842130654081"	0.0622614828498953
"TRIM25"	"-0.116013206769018"	"0.0512594573849356"	0.0625823299583715
"FAM122B"	"-0.0368004440030038"	"0.0514568212013148"	0.062807959894821
"JADE2"	"-0.0419507975608421"	"0.0515359446248325"	0.0628891912694345
"UBE2J1"	"0.032403363806014"	"0.053547366288152"	0.0653277868715454
"SLC14A1"	"-0.111649282502033"	"0.0548270625378483"	0.0668564034164596
"EPB41L4A"	"0.0955320133789331"	"0.0548685587465625"	0.0668906972581783
"NR4A3"	"-0.545247192871979"	"0.0549104742096144"	0.066925485379262
"HBA1"	"0.139732431622664"	"0.055197517940592"	0.0672589487792549
"SLC27A3"	"-0.0810820037665749"	"0.055539594198817"	0.067659291325495
"ZBTB7B"	"-0.081471289152008"	"0.0558352235820414"	0.068002870308588
"BPTF"	"-0.0566940212766744"	"0.0559199294731701"	0.0680728856716468
"PLCXD2"	"-0.0848369326620107"	"0.0559199294731701"	0.0680728856716468
"ASL"	"0.0347488604524229"	"0.0563024315675397"	0.0685218400731955
"ATF7IP2"	"-0.0933731527826122"	"0.0563450659431132"	0.0685570469101076
"TBC1D4"	"-0.174984034557574"	"0.0565158713497823"	0.06874814895224
"PDE4D"	"0.0507135679408637"	"0.0566014369721343"	0.0688354942218857
"SLFN13"	"-0.133961881554179"	"0.0570739720184712"	0.0693932931542034
"FAM126A"	"-0.117965377957046"	"0.0571602390763686"	0.0694812918250293
"MGAT4B"	"-0.0759393206451311"	"0.0576801218903756"	0.0700962025499657
"VPS8"	"-0.056337862014483"	"0.0577236223236026"	0.0701320278996017
"ZNF540"	"-0.18939893862252"	"0.0579633614771979"	0.0704062006092627
"CMC1"	"-0.0374239515197874"	"0.0582916138049726"	0.0707877281506368
"IRF1"	"-0.0602422881010188"	"0.0586875524418822"	0.0712512469209453
"PIGBOS1"	"-0.0590089878010579"	"0.0587758414235559"	0.0713411207960754
"ITGAL"	"-0.0304110400794965"	"0.059263404332516"	0.0719154654224272
"KIAA1328"	"0.0278258143723799"	"0.0593524117597226"	0.0720060062144391
"BNC2"	"-0.448581864939131"	"0.0593831842122865"	0.072025869890848
"MARK4"	"0.049590714381671"	"0.0600235093249266"	0.0727848711862504
"TBC1D14"	"-0.060266693511161"	"0.0600684719931417"	0.0728217394352144
"ITGAV"	"-0.0846409592772156"	"0.0603839932456629"	0.0731865118039268
"DDIT4"	"-0.171506926843256"	"0.0607916808396708"	0.0736627876841166
"PELI1"	"-0.241021241210994"	"0.0610191576844505"	0.0739205199170795
"SMCR8"	"0.074971239292667"	"0.0612930601632338"	0.0742343551904347
"MYD88"	"0.0033302525909986"	"0.0615220892789247"	0.0744937038424549
"MLLT10"	"0.0276019948084864"	"0.0616138990982725"	0.0745868158977636
"AC104794.2"	"-0.165191091006357"	"0.0620437046200228"	0.0750889451994566
"CRIPT"	"-0.0418325906528313"	"0.0622597483941309"	0.0753321870990428
